"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1965079271506157668","Mon Sep 08 15:46:22 +0000 2025","32","agak bersyukur bapak gue udah meninggal karena kalo belum kayaknya menghadapi negara kayak gini dia bakal meninggal-meninggal juga at least dia tidak merasakan pembohong gendut jadi presiden (agak iri dikit)","1965079271506157668","","","in","","3","3","3","https://x.com/undefined/status/1965079271506157668","1115527493522345990",
"1966731649808552156","Sat Sep 13 06:54:45 +0000 2025","1286","lagian kalo keyboard warrior kenapadah ketimbang elu ngeributin cewe di internet karena ga ada yang mau sama lu irl","1966757426100646260","","centildikit","in","","6","5","89","https://x.com/undefined/status/1966757426100646260","1115527493522345990",
"1965246317007090157","Tue Sep 09 02:50:09 +0000 2025","20","ciluk baaaaaaa https://t.co/ABRR7DfKiq","1965246317007090157","https://pbs.twimg.com/media/G0X1G9rbgAEPJ1u.jpg","","in","","1","0","2","https://x.com/undefined/status/1965246317007090157","924120400769859584",
"1958788879198163286","Fri Aug 22 07:10:35 +0000 2025","4215","Mukulin koruptor gapernah mukulin acab gapernah malah mukulin LGBTQ Idup lu susah gara gara pemerintah bloggg bukan karena orientasi seksual","1958788879198163286","","","in","","35","50","1662","https://x.com/undefined/status/1958788879198163286","1794298849651212288",
"1951074642866917630","Fri Aug 01 00:16:58 +0000 2025","1814","Lu pada liat sendiri aja deh videonya Acab strikes again https://t.co/qo2on2Iyju https://t.co/1zxvq14YIU","1951074642866917630","https://pbs.twimg.com/media/GxOcDDwaIAAHDMS.jpg","","in","","239","173","291","https://x.com/undefined/status/1951074642866917630","1794298849651212288",
"1934807843548614902","Tue Jun 17 02:58:31 +0000 2025","1062","Semua media besar memberitakan pelaporan balik ke propam soal demo buruh jangan lari lu acab https://t.co/AXjF5llcqM","1934807843548614902","https://pbs.twimg.com/media/GtnRehubsAA_HrY.jpg","","in","","2","8","534","https://x.com/undefined/status/1934807843548614902","1794298849651212288",
"1964074093218509288","Fri Sep 05 21:12:09 +0000 2025","198","nih melawan dari dalem nih liat nih","1964074093218509288","","","in","","0","2","58","https://x.com/undefined/status/1964074093218509288","1738713236609159168",
"1963666786639044858","Thu Sep 04 18:13:39 +0000 2025","28","ada lho orang-orang yang pernah aksi damai bangun tenda berhari-hari bangun banyak acara malah yang nemuin satpol pp dan polisi ‍️ sampe beberapa diangkut ke dalam mobil polisi dibilang memprovokasi dengan cara diam","1963666786639044858","","","in","","1","0","12","https://x.com/undefined/status/1963666786639044858","1738713236609159168",
"1960027369617641580","Mon Aug 25 17:15:15 +0000 2025","650","Pengingat mainannya ACAB dulu pas bakar halte: https://t.co/2bVozYPmHJ","1960028209652834468","","barengwarga","in","","1","1","177","https://x.com/undefined/status/1960028209652834468","1850558971779956736",
"1965347223929323919","Tue Sep 09 09:31:07 +0000 2025","36","MANIS BANGET EBUSET KIM HYEYOON https://t.co/B9PqhtwVMJ","1965347223929323919","https://pbs.twimg.com/amplify_video_thumb/1965341075448705024/img/teOIlWsNLR_TEb_D.jpg","","in","","0","0","2","https://x.com/undefined/status/1965347223929323919","924120400769859584",
"1965713272080040235","Wed Sep 10 09:45:39 +0000 2025","74","sepanjang nonton ha jiyoung youtube tuh gue kayak https://t.co/BuSqGS5B0r","1965713272080040235","https://pbs.twimg.com/media/G0edzVnakAAliSd.jpg","","in","","1","0","9","https://x.com/undefined/status/1965713272080040235","924120400769859584",
"1963991335628579200","Fri Sep 05 15:43:18 +0000 2025","50","ayo kita sabotase internet lagi kekuarin semua kemarahan sampe TL isinya marah-marah kita semua","1963991335628579200","","","in","","1","1","11","https://x.com/undefined/status/1963991335628579200","1738713236609159168",
"1964011473807786389","Sun Sep 07 01:38:10 +0000 2025","217","@es_twr 1. Kalo ODGJ atau disabilitas mental emang kenapa? Ga ngaruh sama tuntutan. Si Ibu ga ngerugiin siapapun daripada pejabat &amp; aparat 2. Ponakannya kontol. Dia ableist &amp; ngebully bibinya sendiri di medsos dengan dalih klarifikasi. Emang ACAB kontol semua.","1964503428245369339","","es_twr","in","","1","1","46","https://x.com/undefined/status/1964503428245369339","1955271610492981248",
"1966472721748890008","Fri Sep 12 19:16:27 +0000 2025","37","@roblox_fess ava yg hebohboleh pke yg heboh tp pls jgan dipake ngegunung anjrt gw lgi ngedaki tbtb ketutupan sayap malaikat lu² pda anyinggg dah mana ada efek² ny mikir kids itu klo orng yg lu tabrak pke hp dh psti ngelag tuh nge load pakaian barongsai lu itu","1966581691478073497","","roblox_fess","in","","2","0","1","https://x.com/undefined/status/1966581691478073497","1627612517873881088",
"1964967326991913208","Mon Sep 08 08:21:32 +0000 2025","31","Brian mendorong pintu kaca kafe itu dengan tergesa napasnya masih setengah memburu. Matanya langsung mencari sosok yang familiar dan benar saja di sudut favorit mereka Janelle sudah duduk manis sibuk dengan kameranya. Jemarinya lincah mengatur angle sementara di depannya https://t.co/KyxQacGlpw","1964967326991913208","https://pbs.twimg.com/media/G0T3XheacAAPAPV.jpg","","in","","0","1","0","https://x.com/undefined/status/1964967326991913208","924120400769859584",
"1960736782397661567","Wed Aug 27 16:10:52 +0000 2025","602","Sorong masih kacau Acab berkeliaran","1960736782397661567","","","in","","0","1","213","https://x.com/undefined/status/1960736782397661567","1794298849651212288",
"1967121793644458450","Sun Sep 14 07:02:37 +0000 2025","80","knp sih incel-incel tolol ini selalu comment sotoy cewe gamau kepanasan &amp; takut skincare rusak (skincare ga bisa rusak btw paling make up yang meleleh tp kan lo tolol gbs bedain ya) PADAHAL semua cewe yg gue temuin di lapangan malah maju paling depan kena water canon jg ga rewel","1967121793644458450","","","in","","0","4","10","https://x.com/undefined/status/1967121793644458450","1115527493522345990",
"1961085605359534462","Thu Aug 28 15:16:58 +0000 2025","1528","Loh ini Acab? Nasibnya gimana?","1961085605359534462","","","in","","12","54","151","https://x.com/undefined/status/1961085605359534462","1794298849651212288",
"1965738068704625068","Wed Sep 10 11:24:11 +0000 2025","20","‍⬛: minggir gak? : gak. ‍⬛: oke. : *ditiban* https://t.co/PMZDSvRmGU","1965738068704625068","https://pbs.twimg.com/media/G0e0VO1aEAAoA-2.jpg","","in","","0","1","0","https://x.com/undefined/status/1965738068704625068","924120400769859584",
"1967260056040390866","Sun Sep 14 16:12:01 +0000 2025","2","Band juara tiga 24/7 https://t.co/UZKSSwsNXi","1967260056040390866","https://pbs.twimg.com/amplify_video_thumb/1967259975912484864/img/WtM2ms2KJ0DvfboI.jpg","","in","","0","0","0","https://x.com/undefined/status/1967260056040390866","1215437718890541056",
"1963814520444551423","Fri Sep 05 04:00:42 +0000 2025","17","ACAB (Aku Cinta Ayang Benitez)","1963814520444551423","","","in","","0","2","7","https://x.com/undefined/status/1963814520444551423","1195968889617670145",
"1964650505436823658","Sun Sep 07 11:22:36 +0000 2025","45"," rasa hati ingin menjadi php (maaf aku penyakitan) ini spoiler terakhir untuk chapter terakhir all i need. https://t.co/YBPSAN4Zei","1964650505436823658","https://pbs.twimg.com/media/G0PXNkoXMAAXy6I.jpg","","in","","1","7","0","https://x.com/undefined/status/1964650505436823658","924120400769859584",
"1964964100053880843","Mon Sep 08 08:08:43 +0000 2025","4","manusia bisa gak - anti ai art dan chatgpt - dukung palestina - punya empati","1964964100053880843","","","in","","0","1","0","https://x.com/undefined/status/1964964100053880843","1870423073805172736",
"1921840936549536198","Mon May 12 08:12:40 +0000 2025","4255","Kalo fufufafa kapan ditangkep? Acab acab https://t.co/kpDCgMX3bS","1921840936549536198","https://pbs.twimg.com/media/GqvAJZ7akAAQxhF.jpg","","in","","25","44","1502","https://x.com/undefined/status/1921840936549536198","1794298849651212288",
"1920794515469738343","Fri May 09 10:54:33 +0000 2025","667","Udah berapa kali hari ini gw keluarin ni gambar acab https://t.co/OE6R7GF85A","1920794515469738343","https://pbs.twimg.com/media/GqgIbqjXQAEplW_.jpg","","in","","0","2","219","https://x.com/undefined/status/1920794515469738343","1794298849651212288",
"1961146797469892631","Thu Aug 28 19:20:07 +0000 2025","246"," lucu yah ngamuk ngamuk padahal ada gaada acab tetep aja ga berguna kalo berguna udah pasti kasus kasus sebelumnya ga stuck disitu aja https://t.co/13P2B9JckF","1961146797469892631","https://pbs.twimg.com/media/GzdknlaXMAA_arC.jpg","","in","","28","43","26","https://x.com/undefined/status/1961146797469892631","1371650588",
"1965392796501905828","Tue Sep 09 14:48:27 +0000 2025","267","@barengwarga laras dibilang provokatif tpi niat asli aparat adalah menakut2i supaya kita ga protes dan bersuara atas kemarahan kita terhadap kacaunya negara ini BEBASKAN LARAS FAIZATI FUCK U ACAB","1965427085956317431","","barengwarga","in","","0","1","47","https://x.com/undefined/status/1965427085956317431","1815917241914761216",
"1963985398096626132","Fri Sep 05 15:19:42 +0000 2025","188","ayo jangan kira dia orang berhasil meredam mau gimana pun kemarahan warga gak akan bisa dibendung kan? iya kan? ayo marah lagi lebih marah lagi SEPULUH NYAWA TERBUNUH PULUHAN HILANG RATUSAN LUKA RIBUAN DITAHAN ayo lebih marah lagi.","1963985398096626132","","","in","","1","1","88","https://x.com/undefined/status/1963985398096626132","1738713236609159168",
"1963994212141060312","Fri Sep 05 15:54:44 +0000 2025","47","silakan dibaca https://t.co/wVaeWN7nlg https://t.co/MCeVwKcNjb","1963994212141060312","https://pbs.twimg.com/media/G0GCUszbMAAAZ8w.jpg","","in","","2","1","18","https://x.com/undefined/status/1963994212141060312","1738713236609159168",
"1963946977932329288","Fri Sep 05 12:47:02 +0000 2025","508","yaudah kl ga menjawab udah deadline nya kan? ga bisa kan dinego meski 10 nyawa gak bersalah jadi korban. langsung aja tuntutannya 1. turunkan prabowo-gibran 2. bubarkan kabinet merah putih dan seluruh partai yang berkoalisi.","1963946977932329288","","","in","","4","3","287","https://x.com/undefined/status/1963946977932329288","1738713236609159168",
"1961445116423639180","Fri Aug 29 15:05:32 +0000 2025","3303"," OTISTA KEMBALI PECAH Polisi kembali melakukan tindakan represif di Otista. INI ACAB MEMANG SENGAJA MAU MUKULIN WARGA KALI YA https://t.co/0vahTf3IE7","1961445116423639180","https://pbs.twimg.com/media/Gzhz7LXbkAE6fWk.jpg","","in","","65","31","2268","https://x.com/undefined/status/1961445116423639180","1850558971779956736",
"1964195054668394783","Sat Sep 06 05:12:48 +0000 2025","26","Anak bontot ikut emaknya workshop sama temen kantor di villa puncak be like https://t.co/yihXVs9qaB","1964195054668394783","https://pbs.twimg.com/media/G0I4_jHbUAM5BMP.jpg","","in","","0","0","0","https://x.com/undefined/status/1964195054668394783","924120400769859584",
"1965391605180879141","Tue Sep 09 13:01:39 +0000 2025","84","@roblox_fess Bukan ayang tpi temen selalu ngajak summit yg SUSAH sedangkan aku udah bilang dari awal kalau aku ni dontol dia terus bilang gapapa aku carry sampe summit jadi ya dianya yg nawarin aku jujur ga enak lahh dan di beberapa cp aku selalu minta turun juga kok buat nyoba","1965400208881398141","","roblox_fess","in","","2","1","4","https://x.com/undefined/status/1965400208881398141","1575005781631848450",
"1965639393001238842","Wed Sep 10 04:52:05 +0000 2025","71","oot ya tapi di cover beritanya si hyeyoon ini cantik banget kalo poninya kayak dibelah dua gitu apa lah gak ngerti model rambutnya apa tapi cantik apalagi di yutub ini ihhh ngapa sihh bikin jantung aku dag dig dug aja bisanya kek ini gue udah kecintaan banget plis tolongin https://t.co/7SUm8iKXEN","1965639393001238842","https://pbs.twimg.com/media/G0dam7UawAEqTN5.jpg","","in","","0","0","5","https://x.com/undefined/status/1965639393001238842","924120400769859584",
"1964349385849880597","Sat Sep 06 15:26:04 +0000 2025","29","maaf dalam rukun iman enggak ada bagian percaya kepada pemerintah ","1964349385849880597","","","in","","1","1","12","https://x.com/undefined/status/1964349385849880597","1738713236609159168",
"1965347793616376208","Tue Sep 09 09:33:23 +0000 2025","16","byeon wooseok denim ahlinya bikin gue mabuk kepayang. https://t.co/ia1HPjNtSP","1965347793616376208","https://pbs.twimg.com/media/G0ZRZpxbMAA4f5C.jpg","","in","","0","0","1","https://x.com/undefined/status/1965347793616376208","924120400769859584",
"1966033769636524415","Thu Sep 11 06:59:12 +0000 2025","21","udah mati aja difitnah... cuy fitnah dajjal aja cuma kena ke yang idup mau nyaing-nyaingin apa gmn sih?","1966033769636524415","","","in","","0","0","4","https://x.com/undefined/status/1966033769636524415","1115527493522345990",
"1965410518229037218","Tue Sep 09 14:21:51 +0000 2025","863","@barengwarga Nepal enak warganya kompak dan ga kemakan narasi lah disini tantangannya ga cuma pemerintah sendiri tp buzzer influencer tolol manusia manusia pick me tone deaf 02 voter yg belom sadar acab kacang ijo. fuck lah emang Indon","1965420392384004332","","barengwarga","in","","10","24","211","https://x.com/undefined/status/1965420392384004332","103471005",
"1959055137999364353","Sat Aug 23 00:48:37 +0000 2025","1337","Acab bingung habis nyundut muka massa aksi pake rokok eh malah reaksi gini datang dari grassroot Kan gw dah sering bilang distrust leads to disobedience Disobedience leads to unrest Ini bukan ancaman tapi peringatan malah make bajer buat nenggelemin ya mampus aja","1959055137999364353","","","in","","2","22","471","https://x.com/undefined/status/1959055137999364353","1794298849651212288",
"1964889865352601723","Mon Sep 08 03:13:44 +0000 2025","86","minta izin sama mama untuk kembali mencari diriku sendiri karena semua kesedihan yang kutanggung sendirian udah ngga tertampung... and as much as she doesnt like it she's trying to understand... thank you for taking my pain as your own as i have tried my whole life to do that","1964889865352601723","","","in","","1","2","6","https://x.com/undefined/status/1964889865352601723","1115527493522345990",
"1966957432250474601","Sat Sep 13 20:09:30 +0000 2025","8","seongtaetak dukkaninda bn https://t.co/f8L4zd2ptf","1966957432250474601","https://pbs.twimg.com/ext_tw_video_thumb/1437486286005276678/pu/img/sU99jQcTWMw1umNQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1966957432250474601","1943259410937319424",
"1966730237221499281","Sat Sep 13 14:02:23 +0000 2025","2038","@jon_snow9987 @lgabyt Kalau gue pedofil gue udah sama banyak cewek . Lah lu di address pedofil bang bukan playboy ","1966865041887817900","","jon_snow9987","in","","3","3","84","https://x.com/undefined/status/1966865041887817900","278040168",
"1964704427060900036","Sun Sep 07 14:56:52 +0000 2025","21","selasa aku mau bagi bagi ini","1964704427060900036","","","in","","0","14","0","https://x.com/undefined/status/1964704427060900036","1619698171072114689",
"1962015029118591026","Sun Aug 31 04:50:10 +0000 2025","3028","sok iye bgt acab satu ini denial bgt kalo instansinya itu isinya kang lindes semua tanyarl https://t.co/gUFPWLMWm1","1962015029118591026","https://pbs.twimg.com/media/Gzp6RUmXwAAWgsK.jpg","","in","","283","481","379","https://x.com/undefined/status/1962015029118591026","1331650559518990336",
"1963180214940299710","Wed Sep 03 10:00:12 +0000 2025","523"," sekarang ACAB udah terang-terangan yah bukan mengabdi untuk rakyat https://t.co/VZEIFwtmaG","1963180214940299710","https://pbs.twimg.com/media/Gz6eAFjWQAAO-Tl.jpg","","in","","26","48","40","https://x.com/undefined/status/1963180214940299710","1331650559518990336",
"1961379578632359944","Fri Aug 29 10:45:06 +0000 2025","5821"," tolong jelaskan arti dari 1312 ACAB apaan ges?","1961379578632359944","","","in","","24","90","221","https://x.com/undefined/status/1961379578632359944","1331650559518990336",
"1967066803932467667","Sun Sep 14 03:24:07 +0000 2025","62","pas orang kaya mau di eat the rich pada keluar semua bingung belain orang kaya. giliran kemarin ojol mati dilindes ACAB lu pada kemana? oiya sih Tuhannya Uang dimana Uang tersimpan disana harus dibela","1967066803932467667","","","in","","0","7","22","https://x.com/undefined/status/1967066803932467667","1278269892882337792",
"1963170290936201284","Wed Sep 03 09:20:45 +0000 2025","6","Wst udah jelaskan ACAB tidak mengabdi untuk rakyat https://t.co/2mLk9D8PAp","1963170290936201284","https://pbs.twimg.com/media/Gz6U-QRboAA9D4v.jpg","","in","","0","5","1","https://x.com/undefined/status/1963170290936201284","1291404424250712064",
"1965697169522061564","Wed Sep 10 08:41:40 +0000 2025","35","sebagai pecinta cewek cantik berhati baik buat cewek cantik berhati brengsek jelek bau kaporit mending minggir.","1965697169522061564","","","in","","0","0","1","https://x.com/undefined/status/1965697169522061564","924120400769859584",
"1966528390086709410","Fri Sep 12 15:44:39 +0000 2025","63","ga punya skala prioritas pure vanity dan foya-foya aja supaya terlihat peduli. fasilitas tersier dikasih yang mahal dan wah tapi ngasih makanan yang ga bikin masuk rumah sakit malah susah.","1966528390086709410","","","in","","0","2","17","https://x.com/undefined/status/1966528390086709410","1115527493522345990",
"1966894426774819096","Sat Sep 13 15:59:09 +0000 2025","24","DPR gajinya puluhan juta per bulan belum sama tunjangan reses &amp; aspirasi &amp; whatever the fuck tapi kok pura-pura miskin kita aminin aja kali ya biar jadi doa","1966894426774819096","","","in","","0","0","7","https://x.com/undefined/status/1966894426774819096","1115527493522345990",
"1967033094977863941","Sun Sep 14 03:23:28 +0000 2025","53","@__1312_acab @tanyakanrl naudzubillah jadi anak punya ortu kaya lu. alhamdulillah ayahku selalu anter jemput aku kemanapun dan gapernah nagih duit gaji apalagi ngungkit masalah makan dan ongkos jemput. lu yang setan tolol.","1967066643965898862","","__1312_acab","in","","0","1","0","https://x.com/undefined/status/1967066643965898862","1630162833530048512",
"1963927847174549575","Fri Sep 05 11:31:01 +0000 2025","21","biasain sama gesekan wajar kalo ada gagasan gagasan yang bersebrangan berkali-kali gue bilang endingnya kita ketemu di line yang sama sama-sama ditindas kepala kita masih di bawah sepatu para orang-orang yang menganggap dirinya negarawan","1963927847174549575","","","in","","0","1","4","https://x.com/undefined/status/1963927847174549575","1738713236609159168",
"1964988330455785837","Mon Sep 08 09:45:00 +0000 2025","304","Indonesia #ACAB https://t.co/uS8s5g6wy0","1964988330455785837","https://pbs.twimg.com/amplify_video_thumb/1964806540784713728/img/AWS3kJYsJpjppv14.jpg","","in","","3","6","54","https://x.com/undefined/status/1964988330455785837","1720152282",
"1960846622264582380","Wed Aug 27 23:27:20 +0000 2025","1141","Acab takut sama live tiktok yaudah live di Pornhub aja","1960846622264582380","","","in","","2","37","310","https://x.com/undefined/status/1960846622264582380","1794298849651212288",
"1964007098670305311","Fri Sep 05 16:45:56 +0000 2025","644","JANGAN PERCAYA SELAIN AHMAT SAHRONI DAN UYA KUYA MASIH BANYAK! MEREKA GA AKAN SEGAN NUMBALIN KROCONYA INGET SEMUANYA STRUKTURAL HARUS DISELESAIKAN DENGAN STRUKTURAL PULA!","1964007098670305311","","","in","","1","0","327","https://x.com/undefined/status/1964007098670305311","1738713236609159168",
"1965788385634898421","Wed Sep 10 14:44:08 +0000 2025","45","dan buat orang-orang yang lancang ini juga orang-orang yang bukan subeom tapi ihh kak ada apa sihh? bisikin dong~ terus berakhir nginjek-nginjek subeom malu cok. daripada gedein ketawanya mending gedein deh malunya. dah gede coba belajar nahan diri jangan suka ngintipin","1965788385634898421","","","in","","0","0","3","https://x.com/undefined/status/1965788385634898421","924120400769859584",
"1964180898573889913","Sat Sep 06 04:16:33 +0000 2025","26","setelah ini beberapa dari kalian akan selalu orang pantau dari konsistensi cara kalian mengcounter narasi utama/buzzer cara kalian spreading awareness sikap stance political view dan sebagainya. sebenernya semua itu tanggung jawab bersama bukan kalian doang.","1964180898573889913","","","in","","0","1","5","https://x.com/undefined/status/1964180898573889913","1738713236609159168",
"1967093746274914696","Sun Sep 14 05:11:10 +0000 2025","23","Iya emang beliau harus dipajakin dan dia juga setuju! Wkwk apasih orang suka banget bentur2in.","1967093746274914696","","","in","","0","1","2","https://x.com/undefined/status/1967093746274914696","278040168",
"1966923674755494395","Sat Sep 13 17:55:22 +0000 2025","14","terpantau hapus tweet &amp; ngeblock tapi tetep ngetweet ngatain cewe WAKWAWWW incel bloon https://t.co/f671gkm6Na","1966923674755494395","https://pbs.twimg.com/media/G0vqp7zbwAAMovA.jpg","","in","","0","0","1","https://x.com/undefined/status/1966923674755494395","1115527493522345990",
"1966358732306342066","Fri Sep 12 04:30:29 +0000 2025","20","apa lagi moNYEEEETTTT lo pikir kalo ada smart TV murid jadi ikutan smart kah? TV-nya kah yang ngajar? ","1966358732306342066","","","in","","0","3","1","https://x.com/undefined/status/1966358732306342066","1115527493522345990",
"1965649994515657209","Wed Sep 10 05:34:13 +0000 2025","2","minta maap mulu udah ky mpok minah https://t.co/PrWnBfSlzF","1965649994515657209","https://pbs.twimg.com/amplify_video_thumb/1691108468030373888/img/vO8yWXRtGggtoa2H.jpg","","in","","0","0","0","https://x.com/undefined/status/1965649994515657209","1115527493522345990",
"1967189125515055613","Mon Sep 15 00:50:31 +0000 2025","3","@tanyakanrl 2 pilar kehidupan https://t.co/Nf0uviXNjZ","1967390537474093314","https://pbs.twimg.com/media/G02TQ3waAAAbg4v.jpg","tanyakanrl","in","","0","1","0","https://x.com/undefined/status/1967390537474093314","883689566518992896",
"1965404333224374386","Tue Sep 09 14:55:55 +0000 2025","89","@WidasSatyo semua koruptor di indo deserves this biar kapok. tapi kayanya bakal susah soalnya acab bakal mode anjing penjaga dengan mobil besar dan full armor","1965428964152987703","","WidasSatyo","in","","0","0","4","https://x.com/undefined/status/1965428964152987703","1379416491997585408",
"1967428752604082518","Mon Sep 15 03:22:22 +0000 2025","19","Kalo sampe segininya buat ngasih tau masyarakat brrti kerja kalian kurang menjangkau semua masyarakat masa rakyat gatau kalo pemerintahnya sudah mengerjakan banyak hal ga mungkinn dongg ️️","1967428752604082518","","","in","","0","0","0","https://x.com/undefined/status/1967428752604082518","1028664609207504896",
"1964339580565651914","Sat Sep 06 14:47:06 +0000 2025","34","lebih kasian gw pak demi dah can u send me 500USD for buy some intisari and talk with me along night??","1964339580565651914","","","in","","4","4","0","https://x.com/undefined/status/1964339580565651914","1738713236609159168",
"1965579505755717951","Wed Sep 10 00:54:07 +0000 2025","16","mau heran kok takut sama berita baru inget kalian kan sama buku aja takut. merdeka dari buta huruf tapi fobia membaca dan pembaca.","1965579505755717951","","","in","","0","0","3","https://x.com/undefined/status/1965579505755717951","1115527493522345990",
"1964737059710546227","Mon Sep 08 00:21:27 +0000 2025","155","@f1speed_indo sehat-sehat darah rendah masuk ferrari langsumg darah tinggi fix","1964846510455300141","","f1speed_indo","in","","2","0","13","https://x.com/undefined/status/1964846510455300141","1423181392674902017",
"1964150425827103211","Sat Sep 06 02:15:28 +0000 2025","14","akhirnya cabut yee bas rispekkk","1964150425827103211","","","in","","0","0","3","https://x.com/undefined/status/1964150425827103211","1738713236609159168",
"1965377762178597046","Tue Sep 09 11:32:28 +0000 2025","19","gue gak sabar banget pengen nonton human from today plisss cepet tayanggㅠㅠ","1965377762178597046","","","in","","0","0","3","https://x.com/undefined/status/1965377762178597046","924120400769859584",
"1964247100108968407","Sat Sep 06 09:00:55 +0000 2025","268","@anfess_ tiati ges ACAB nih intel gaje","1964252463382352186","","anfess_","in","","0","2","2","https://x.com/undefined/status/1964252463382352186","1864227899186069504",
"1964464605742477497","Sat Sep 06 23:03:54 +0000 2025","3"," terakhir lay gege poto sma member yg laen pas poto enlist wamil bjir. apakah ini pertanda kambek ber9 https://t.co/chaeckFqhY","1964464605742477497","https://pbs.twimg.com/tweet_video_thumb/G0MuJTlXAAACn-U.jpg","","in","","0","0","0","https://x.com/undefined/status/1964464605742477497","996195293572943872",
"1966509254975557995","Fri Sep 12 14:28:37 +0000 2025","3","Tetep ga suka gue sama hp yang kameranya banyak dan gede gede ini ","1966509254975557995","","","in","","0","0","0","https://x.com/undefined/status/1966509254975557995","1388608883145338883",
"1964166632923681249","Sat Sep 06 03:56:12 +0000 2025","37","@Afutami konsistensi bagus kalo dengerin masukan. gaet lebih banyak lagi untuk kontra narasi utama yg dibangun media massa yg dikontrol rezim support lembaga advokasi hukum relawan medis dan coba lebih grounded lagi. melebur aja sama kolektif-kolektif lainnya sekalian belajar juga","1964175777748177033","","Afutami","in","","0","0","2","https://x.com/undefined/status/1964175777748177033","1738713236609159168",
